ADM_CD,네일숍_2022,미용실_2022,분식전문점_2022,애완동물_2022,한식음식점_2022,양식음식점_2022,일식음식점_2022,중식음식점_2022,치킨전문점_2022,커피-음료_2022,패스트푸드점_2022,제과점_2022,편의점_2022,호프-간이주점_2022
11210810.0,74.0,474.0,278.0,81.0,1080.0,176.0,110.0,95.0,64.0,23.0,48.0,63.0,147.0,76.0
11210820.0,74.0,474.0,278.0,81.0,1080.0,176.0,110.0,95.0,64.0,23.0,48.0,63.0,147.0,76.0
11210830.0,74.0,474.0,278.0,81.0,1080.0,176.0,110.0,95.0,64.0,23.0,48.0,63.0,147.0,76.0
11220510.0,62.0,207.0,167.0,70.0,1016.0,216.0,134.0,85.0,31.0,51.0,35.0,77.0,118.0,14.0
11220520.0,62.0,207.0,167.0,70.0,1016.0,216.0,134.0,85.0,31.0,51.0,35.0,77.0,118.0,14.0
11220530.0,115.0,434.0,270.0,129.0,1541.0,321.0,203.0,130.0,43.0,84.0,60.0,124.0,183.0,21.0
11220540.0,62.0,207.0,167.0,70.0,1016.0,216.0,134.0,85.0,31.0,51.0,35.0,77.0,118.0,14.0
11220550.0,16.0,53.0,34.0,19.0,239.0,39.0,30.0,20.0,8.0,10.0,13.0,19.0,22.0,2.0
11220560.0,45.0,114.0,67.0,46.0,308.0,122.0,52.0,30.0,15.0,27.0,23.0,50.0,46.0,7.0
11220570.0,45.0,114.0,67.0,46.0,308.0,122.0,52.0,30.0,15.0,27.0,23.0,50.0,46.0,7.0
11220580.0,45.0,114.0,67.0,46.0,308.0,122.0,52.0,30.0,15.0,27.0,23.0,50.0,46.0,7.0
11220590.0,16.0,53.0,34.0,19.0,239.0,39.0,30.0,20.0,8.0,10.0,13.0,19.0,22.0,2.0
11220600.0,45.0,114.0,67.0,46.0,308.0,122.0,52.0,30.0,15.0,27.0,23.0,50.0,46.0,7.0
11220610.0,53.0,227.0,103.0,59.0,525.0,105.0,69.0,45.0,12.0,33.0,25.0,47.0,65.0,7.0
11220620.0,53.0,227.0,103.0,59.0,525.0,105.0,69.0,45.0,12.0,33.0,25.0,47.0,65.0,7.0
11220630.0,53.0,227.0,103.0,59.0,525.0,105.0,69.0,45.0,12.0,33.0,25.0,47.0,65.0,7.0
11220640.0,53.0,227.0,103.0,59.0,525.0,105.0,69.0,45.0,12.0,33.0,25.0,47.0,65.0,7.0
11220650.0,53.0,227.0,103.0,59.0,525.0,105.0,69.0,45.0,12.0,33.0,25.0,47.0,65.0,7.0
11220660.0,18.0,92.0,74.0,31.0,532.0,92.0,51.0,35.0,9.0,30.0,24.0,42.0,61.0,10.0
11220670.0,15.0,72.0,60.0,21.0,524.0,92.0,44.0,30.0,6.0,33.0,22.0,36.0,52.0,9.0
11220680.0,2.0,9.0,4.0,7.0,53.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,7.0,0.0
11230510.0,80.0,281.0,138.0,66.0,602.0,641.0,194.0,54.0,13.0,25.0,60.0,111.0,66.0,40.0
11230511.0,56.0,297.0,248.0,82.0,915.0,244.0,135.0,79.0,50.0,14.0,106.0,79.0,124.0,10.0
11230520.0,65.0,209.0,172.0,75.0,845.0,352.0,132.0,51.0,25.0,22.0,65.0,48.0,100.0,17.0
11230530.0,65.0,209.0,172.0,75.0,845.0,352.0,132.0,51.0,25.0,22.0,65.0,48.0,100.0,17.0
11230580.0,29.0,114.0,98.0,36.0,479.0,239.0,92.0,45.0,15.0,19.0,62.0,63.0,73.0,5.0
11230590.0,29.0,114.0,98.0,36.0,479.0,239.0,92.0,45.0,15.0,19.0,62.0,63.0,73.0,5.0
11230600.0,40.0,179.0,164.0,40.0,602.0,190.0,104.0,60.0,25.0,11.0,70.0,46.0,84.0,7.0
11230630.0,40.0,179.0,164.0,40.0,602.0,190.0,104.0,60.0,25.0,11.0,70.0,46.0,84.0,7.0
11230640.0,90.0,237.0,234.0,83.0,1364.0,545.0,216.0,105.0,34.0,29.0,117.0,73.0,160.0,20.0
11230650.0,90.0,237.0,234.0,83.0,1364.0,545.0,216.0,105.0,34.0,29.0,117.0,73.0,160.0,20.0
11230660.0,19.0,65.0,36.0,26.0,211.0,90.0,31.0,16.0,7.0,6.0,33.0,21.0,26.0,1.0
11230670.0,19.0,65.0,36.0,26.0,211.0,90.0,31.0,16.0,7.0,6.0,33.0,21.0,26.0,1.0
11230680.0,8.0,74.0,53.0,26.0,203.0,38.0,19.0,11.0,13.0,2.0,25.0,19.0,28.0,3.0
11230710.0,8.0,74.0,53.0,26.0,203.0,38.0,19.0,11.0,13.0,2.0,25.0,19.0,28.0,3.0
11230720.0,10.0,77.0,63.0,22.0,217.0,22.0,19.0,16.0,17.0,1.0,22.0,28.0,24.0,0.0
11230730.0,10.0,77.0,63.0,22.0,217.0,22.0,19.0,16.0,17.0,1.0,22.0,28.0,24.0,0.0
11230750.0,2.0,33.0,32.0,6.0,107.0,6.0,7.0,8.0,5.0,0.0,11.0,14.0,12.0,0.0
11230760.0,6.0,29.0,12.0,14.0,95.0,10.0,8.0,4.0,5.0,1.0,10.0,9.0,20.0,0.0
11230770.0,80.0,281.0,138.0,66.0,602.0,641.0,194.0,54.0,13.0,25.0,60.0,111.0,66.0,40.0
11230780.0,29.0,200.0,47.0,32.0,264.0,310.0,106.0,17.0,9.0,10.0,20.0,25.0,42.0,13.0
11230790.0,40.0,179.0,164.0,40.0,602.0,190.0,104.0,60.0,25.0,11.0,70.0,46.0,84.0,7.0
11230800.0,16.0,118.0,84.0,42.0,313.0,54.0,31.0,19.0,25.0,3.0,36.0,33.0,40.0,3.0
11240510.0,9.0,55.0,26.0,15.0,118.0,4.0,7.0,7.0,9.0,1.0,2.0,12.0,11.0,2.0
11240520.0,9.0,55.0,26.0,15.0,118.0,4.0,7.0,7.0,9.0,1.0,2.0,12.0,11.0,2.0
11240530.0,6.0,72.0,22.0,17.0,102.0,5.0,8.0,6.0,12.0,2.0,5.0,9.0,12.0,3.0
11240540.0,6.0,72.0,22.0,17.0,102.0,5.0,8.0,6.0,12.0,2.0,5.0,9.0,12.0,3.0
11240550.0,10.0,78.0,39.0,11.0,144.0,11.0,6.0,10.0,12.0,4.0,4.0,6.0,9.0,10.0
11240560.0,10.0,78.0,39.0,11.0,144.0,11.0,6.0,10.0,12.0,4.0,4.0,6.0,9.0,10.0
11240570.0,29.0,103.0,48.0,24.0,440.0,53.0,51.0,19.0,10.0,17.0,6.0,18.0,24.0,8.0
11240580.0,29.0,103.0,48.0,24.0,440.0,53.0,51.0,19.0,10.0,17.0,6.0,18.0,24.0,8.0
11240590.0,29.0,103.0,48.0,24.0,440.0,53.0,51.0,19.0,10.0,17.0,6.0,18.0,24.0,8.0
11240600.0,7.0,55.0,25.0,16.0,138.0,12.0,8.0,8.0,8.0,8.0,5.0,11.0,15.0,4.0
11240610.0,25.0,106.0,60.0,29.0,186.0,59.0,33.0,12.0,6.0,10.0,8.0,26.0,19.0,3.0
11240620.0,25.0,106.0,60.0,29.0,186.0,59.0,33.0,12.0,6.0,10.0,8.0,26.0,19.0,3.0
11240630.0,17.0,103.0,49.0,31.0,254.0,36.0,27.0,14.0,7.0,5.0,8.0,10.0,17.0,6.0
11240640.0,18.0,86.0,31.0,20.0,145.0,20.0,13.0,5.0,10.0,0.0,5.0,12.0,13.0,2.0
11240650.0,32.0,151.0,72.0,43.0,461.0,38.0,75.0,25.0,16.0,12.0,7.0,27.0,21.0,13.0
11240660.0,32.0,151.0,72.0,43.0,461.0,38.0,75.0,25.0,16.0,12.0,7.0,27.0,21.0,13.0
11240670.0,32.0,151.0,72.0,43.0,461.0,38.0,75.0,25.0,16.0,12.0,7.0,27.0,21.0,13.0
11240680.0,49.0,169.0,78.0,44.0,500.0,64.0,79.0,46.0,8.0,5.0,22.0,31.0,30.0,10.0
11240690.0,65.0,211.0,96.0,56.0,553.0,73.0,85.0,57.0,11.0,5.0,24.0,47.0,40.0,12.0
11240710.0,55.0,184.0,81.0,41.0,437.0,59.0,46.0,24.0,15.0,10.0,43.0,50.0,24.0,16.0
11240750.0,15.0,53.0,34.0,20.0,149.0,36.0,23.0,17.0,5.0,8.0,3.0,29.0,5.0,0.0
11240770.0,15.0,53.0,34.0,20.0,149.0,36.0,23.0,17.0,5.0,8.0,3.0,29.0,5.0,0.0
11240780.0,55.0,184.0,81.0,41.0,437.0,59.0,46.0,24.0,15.0,10.0,43.0,50.0,24.0,16.0
11240790.0,55.0,184.0,81.0,41.0,437.0,59.0,46.0,24.0,15.0,10.0,43.0,50.0,24.0,16.0
11240800.0,55.0,184.0,81.0,41.0,437.0,59.0,46.0,24.0,15.0,10.0,43.0,50.0,24.0,16.0
11240810.0,65.0,211.0,96.0,56.0,553.0,73.0,85.0,57.0,11.0,5.0,24.0,47.0,40.0,12.0
11240820.0,22.0,114.0,40.0,29.0,155.0,14.0,14.0,17.0,15.0,2.0,7.0,25.0,22.0,5.0
11250530.0,25.0,104.0,59.0,33.0,169.0,26.0,18.0,11.0,13.0,2.0,21.0,26.0,21.0,4.0
11250540.0,25.0,104.0,59.0,33.0,169.0,26.0,18.0,11.0,13.0,2.0,21.0,26.0,21.0,4.0
11250550.0,11.0,71.0,27.0,21.0,91.0,12.0,12.0,7.0,13.0,0.0,5.0,18.0,14.0,2.0
11250560.0,11.0,71.0,27.0,21.0,91.0,12.0,12.0,7.0,13.0,0.0,5.0,18.0,14.0,2.0
11250580.0,29.0,146.0,35.0,26.0,199.0,14.0,26.0,17.0,19.0,3.0,10.0,23.0,34.0,11.0
11250590.0,29.0,146.0,35.0,26.0,199.0,14.0,26.0,17.0,19.0,3.0,10.0,23.0,34.0,11.0
11250610.0,36.0,214.0,85.0,36.0,505.0,46.0,49.0,40.0,29.0,9.0,37.0,37.0,68.0,15.0
11250630.0,36.0,214.0,85.0,36.0,505.0,46.0,49.0,40.0,29.0,9.0,37.0,37.0,68.0,15.0
11250650.0,44.0,201.0,72.0,38.0,478.0,54.0,45.0,33.0,26.0,16.0,32.0,36.0,62.0,10.0
11250660.0,44.0,201.0,72.0,38.0,478.0,54.0,45.0,33.0,26.0,16.0,32.0,36.0,62.0,10.0
11250670.0,44.0,201.0,72.0,38.0,478.0,54.0,45.0,33.0,26.0,16.0,32.0,36.0,62.0,10.0
11250700.0,11.0,57.0,17.0,12.0,105.0,11.0,5.0,4.0,5.0,3.0,5.0,7.0,13.0,2.0
11250710.0,11.0,57.0,17.0,12.0,105.0,11.0,5.0,4.0,5.0,3.0,5.0,7.0,13.0,2.0
11250720.0,29.0,146.0,35.0,26.0,199.0,14.0,26.0,17.0,19.0,3.0,10.0,23.0,34.0,11.0
11250730.0,36.0,214.0,85.0,36.0,505.0,46.0,49.0,40.0,29.0,9.0,37.0,37.0,68.0,15.0
11250740.0,22.0,129.0,36.0,30.0,320.0,15.0,26.0,26.0,12.0,4.0,14.0,17.0,37.0,12.0
11250750.0,0.0,25.0,6.0,9.0,22.0,2.0,6.0,2.0,4.0,0.0,4.0,8.0,16.0,1.0
11250760.0,3.0,23.0,15.0,10.0,86.0,11.0,6.0,13.0,5.0,2.0,11.0,11.0,16.0,1.0
11250770.0,3.0,23.0,15.0,10.0,86.0,11.0,6.0,13.0,5.0,2.0,11.0,11.0,16.0,1.0
